core_id,st,maxtime,mintime,n_gps_samples,gps_satellites_avg,lat_avg,lat_fixed,lon_avg,lon_fixed,dist_diff_meters
3b001b001547373333353132,2019-02-26 19:43:24+00,2019-05-10 00:52:24+00,2019-02-26 20:07:06+00,13971,6.51198912032066,5.53933312160903,5.5392903,-0.246571342137285,-0.2465661,4.75632632836231
4b0041001951353339373130,2018-06-19 16:12:31+00,2018-12-14 16:35:40+00,2018-07-01 00:01:25+00,88875,8.9711617440225,5.61754906010673,5.617562,-0.234085760112515,-0.2340447,4.7463536411287
34001b001951353339373130,2018-06-21 15:03:18+00,2019-08-31 23:59:13+00,2018-07-01 01:35:36+00,151873,6.48803934866632,5.67793758045199,5.677979,-0.278229192996767,-0.2782185,4.71622534304066
440059000951343334363138,2018-06-14 13:12:26+00,2019-08-31 21:59:04+00,2018-08-05 21:52:13+00,29122,4.88462330883868,5.63849778772064,5.638535,-0.269565899491792,-0.2695818,4.46148921170109
200058000d50483553343720,2019-03-01 23:23:23+00,2019-08-30 18:39:10+00,2019-03-02 04:31:41+00,24540,5.60240423797881,5.56522446907093,5.5652169,-0.210143111409942,-0.2101798,4.13010019853956
57002c000151353432393339,2019-04-16 19:46:37+00,2019-08-31 12:49:31+00,2019-05-10 23:22:08+00,13947,5.58887215888722,5.64156651057576,5.6415988,-0.244944820463182,-0.2449627,4.06923289284246
5c0046001050483553343720,2019-02-25 15:05:39+00,2019-08-31 23:59:40+00,2019-02-26 03:48:00+00,86155,6.62590679589113,5.52975815920141,5.5297933,-0.266874882107822,-0.2668679,3.95000618392244
2e001e000147373334363431,2019-02-25 19:12:41+00,2019-07-23 19:18:58+00,2019-05-18 20:56:29+00,173,4.70520231213873,5.52809443930636,5.5280802,-0.278032959537572,-0.2780005,3.90786008378406
280031001050483553343720,2019-04-24 13:12:45+00,2019-08-31 18:39:23+00,2019-04-25 03:03:08+00,1189,4.68124474348192,5.6806381606392,5.680624,-0.267825703952902,-0.2677936,3.86848302864996
1e0034000747373334363431,2019-02-22 19:21:45+00,2019-05-26 14:29:01+00,2019-02-23 05:35:10+00,889,5.14285714285714,5.54854267266591,5.5485713,-0.270449089988752,-0.270462,3.46225840533107
440031000347373334363431,2019-04-18 15:43:20+00,2019-08-31 18:09:17+00,2019-04-20 16:34:49+00,4662,6.48691548691549,5.6343614997855,5.6343453,-0.281774314457315,-0.2817478,3.4256530728986
560044000151353432393339,2018-06-13 15:16:46+00,2019-06-29 17:38:16+00,2018-07-24 14:51:29+00,537,5.1340782122905,5.64757950279329,5.647583,-0.308481841713221,-0.308451,3.42208919130641
1e0036000951343334363138,2018-06-13 12:16:09+00,2019-08-31 20:10:49+00,2018-07-06 16:48:22+00,12822,4.98798939323038,5.6392766495087,5.639252,-0.310045165262828,-0.3100396,2.7860121104499
270042000f47373334363431,2019-04-16 15:13:47+00,2019-08-16 03:47:45+00,2019-04-16 20:46:44+00,30511,5.83887778178362,5.63598076690374,5.6360035,-0.241928296417686,-0.2419338,2.5787262511224
34002a000d50483553343720,2019-04-16 10:51:45+00,2019-08-31 21:28:38+00,2019-04-20 13:29:07+00,6108,6.22806155861166,5.62220525491159,5.62219,-0.275760457105435,-0.2757772,2.49719741447909
2e0048000951343334363138,2019-04-25 21:01:21+00,2019-07-07 06:15:59+00,2019-05-08 10:38:20+00,15916,7.16989193264639,5.67354347769537,5.6735433,-0.28076809675798,-0.2807456,2.48034493751584
550025001050483553343720,2019-03-04 06:56:54+00,2019-08-31 22:49:04+00,2019-03-05 17:46:07+00,74796,5.66852505481577,5.60374217960849,5.6037526,-0.232567270081288,-0.2325483,2.38621485219296
36002b000247373334363431,2019-04-17 09:26:22+00,2019-08-30 17:21:41+00,2019-04-19 14:43:02+00,1692,4.87647754137116,5.62835106205674,5.628335,-0.262354634160756,-0.2623532,1.7778867410568
2b001f000f47373334363431,2019-02-25 12:53:35+00,2019-07-26 19:33:59+00,2019-02-25 13:37:42+00,65119,5.21062977011318,5.5229822827132,5.5229836,-0.256234120656031,-0.2562186,1.71730436819092
43002c000951343334363138,2019-04-18 22:03:07+00,2019-08-31 23:50:54+00,2019-04-19 00:26:58+00,2441,4.96681687832855,5.62016014911921,5.6201449,-0.294677522326915,-0.2946805,1.71296774888626
2a001c000147373334363431,2019-02-27 19:49:40+00,2019-07-10 11:29:34+00,2019-02-27 19:50:40+00,49454,9.30757876005985,5.55263356666805,5.5526475,-0.254020734076113,-0.254016,1.62239614546193
350028000247373334363431,2019-03-04 06:56:19+00,2019-08-29 19:50:48+00,2019-03-06 18:07:01+00,83391,8.00351356861052,5.61058694733248,5.6105733,-0.228742150687728,-0.2287435,1.51195455771972
2e0020001251363038393739,2018-06-18 18:04:05+00,2019-08-31 23:59:10+00,2018-07-01 00:00:00+00,79903,5.52068132610791,5.67983993371959,5.679853,-0.281254468480538,-0.2812521,1.4640327600889
400045000251353337353037,2018-06-14 14:43:48+00,2019-08-31 23:59:59+00,2018-07-01 00:05:21+00,167454,7.50249023612455,5.62638338908003,5.626384,-0.300809851374089,-0.3007988,1.22027423581267
2c0053000d50483553343720,2019-02-27 10:28:34+00,2019-08-31 22:19:17+00,2019-02-27 12:19:55+00,95912,5.4685336558512,5.5504621417341,5.5504648,-0.26543819159229,-0.2654475,1.06727940399032
